first,last,addr,city,state,zip,date,prod_id,prod_desc,unit_price,qty
Tey How,Jennings,3672 Inverness Drive,Fort Washakie,WY,82514,2020-06-01,323,Hatchet,35.99,4
Tey How,Jennings,3672 Inverness Drive,Fort Washakie,WY,82514,2020-06-01,302,Nut,0.25,8
Tey How,Jennings,3672 Inverness Drive,Fort Washakie,WY,82514,2020-06-01,316,Anvil,16.2,7
Tey How,Jennings,3672 Inverness Drive,Fort Washakie,WY,82514,2020-06-01,328,Workbench,300.0,9
Tey How,Jennings,3672 Inverness Drive,Fort Washakie,WY,82514,2020-06-01,327,Ladder,80.0,2
Tey How,Jennings,3672 Inverness Drive,Fort Washakie,WY,82514,2020-06-01,318,Hacksaw,19.99,3
Tey How,Jennings,3672 Inverness Drive,Fort Washakie,WY,82514,2020-06-01,304,Bolt,1.0,9
Tey How,Jennings,3672 Inverness Drive,Fort Washakie,WY,82514,2020-06-01,325,Toolbox,50.0,1
Tey How,Jennings,3672 Inverness Drive,Fort Washakie,WY,82514,2020-06-01,308,Screwdriver,3.0,2
Tey How,Jennings,3672 Inverness Drive,Fort Washakie,WY,82514,2020-06-01,312,Plane,10.99,5
Tey How,Jennings,3672 Inverness Drive,Fort Washakie,WY,82514,2020-06-01,319,Paint,19.99,9
Tey How,Jennings,3672 Inverness Drive,Fort Washakie,WY,82514,2020-06-01,321,Axe,27.99,7
Tey How,Jennings,3672 Inverness Drive,Fort Washakie,WY,82514,2020-06-01,300,Washer,0.1,6
Tey How,Jennings,3672 Inverness Drive,Fort Washakie,WY,82514,2020-06-01,309,Chisel,4.99,7
Tey How,Jennings,3672 Inverness Drive,Fort Washakie,WY,82514,2020-06-01,314,Mallet,12.0,4
Tey How,Jennings,3672 Inverness Drive,Fort Washakie,WY,82514,2020-06-01,320,Saw,20.99,4
Tey How,Jennings,3672 Inverness Drive,Fort Washakie,WY,82514,2020-06-01,322,Monkeywrench,29.95,1
Tey How,Jennings,3672 Inverness Drive,Fort Washakie,WY,82514,2020-06-01,315,Pliers,15.99,2
Tey How,Jennings,3672 Inverness Drive,Fort Washakie,WY,82514,2020-06-01,329,Chainsaw,499.99,9
Tey How,Jennings,3672 Inverness Drive,Fort Washakie,WY,82514,2020-06-01,301,Nail,0.25,3
Tey How,Jennings,3672 Inverness Drive,Fort Washakie,WY,82514,2020-06-01,311,Hammer,8.27,7
Tey How,Jennings,3672 Inverness Drive,Fort Washakie,WY,82514,2020-06-01,317,Level,16.99,6
Lama Su,Schmidt,2556 Main Street,Suches,GA,30572,2020-06-01,316,Anvil,16.2,4
Lama Su,Schmidt,2556 Main Street,Suches,GA,30572,2020-06-01,312,Plane,10.99,8
Lama Su,Schmidt,2556 Main Street,Suches,GA,30572,2020-06-01,318,Hacksaw,19.99,7
Lama Su,Schmidt,2556 Main Street,Suches,GA,30572,2020-06-01,324,Wire,37.0,9
Lama Su,Schmidt,2556 Main Street,Suches,GA,30572,2020-06-01,322,Monkeywrench,29.95,2
Lama Su,Schmidt,2556 Main Street,Suches,GA,30572,2020-06-01,313,Wrench,11.0,3
Lama Su,Schmidt,2556 Main Street,Suches,GA,30572,2020-06-01,303,Screw,0.5,9
Lama Su,Schmidt,2556 Main Street,Suches,GA,30572,2020-06-01,309,Chisel,4.99,1
Lama Su,Schmidt,2556 Main Street,Suches,GA,30572,2020-06-01,314,Mallet,12.0,2
Lama Su,Schmidt,2556 Main Street,Suches,GA,30572,2020-06-01,311,Hammer,8.27,5
Lama Su,Schmidt,2556 Main Street,Suches,GA,30572,2020-06-01,327,Ladder,80.0,9
Lama Su,Schmidt,2556 Main Street,Suches,GA,30572,2020-06-01,307,Sandpaper,3.0,7
Lama Su,Schmidt,2556 Main Street,Suches,GA,30572,2020-06-01,317,Level,16.99,6
Lama Su,Schmidt,2556 Main Street,Suches,GA,30572,2020-06-01,308,Screwdriver,3.0,7
Lama Su,Schmidt,2556 Main Street,Suches,GA,30572,2020-06-01,323,Hatchet,35.99,4
Lama Su,Schmidt,2556 Main Street,Suches,GA,30572,2020-06-01,300,Washer,0.1,4
Lama Su,Schmidt,2556 Main Street,Suches,GA,30572,2020-06-01,325,Toolbox,50.0,1
Lama Su,Schmidt,2556 Main Street,Suches,GA,30572,2020-06-01,302,Nut,0.25,2
Lama Su,Schmidt,2556 Main Street,Suches,GA,30572,2020-06-01,321,Axe,27.99,9
Lama Su,Schmidt,2556 Main Street,Suches,GA,30572,2020-06-01,315,Pliers,15.99,3
Lama Su,Schmidt,2556 Main Street,Suches,GA,30572,2020-06-01,326,Drill,69.0,7
Lama Su,Schmidt,2556 Main Street,Suches,GA,30572,2020-06-01,319,Paint,19.99,6
Padme,Rivera,5882 Inverness Drive,Bard,NM,88411,2020-06-01,313,Wrench,11.0,4
Padme,Rivera,5882 Inverness Drive,Bard,NM,88411,2020-06-01,318,Hacksaw,19.99,8
Padme,Rivera,5882 Inverness Drive,Bard,NM,88411,2020-06-01,310,Scraper,7.99,7
Padme,Rivera,5882 Inverness Drive,Bard,NM,88411,2020-06-01,320,Saw,20.99,9
Padme,Rivera,5882 Inverness Drive,Bard,NM,88411,2020-06-01,328,Workbench,300.0,2
