first,last,addr,city,state,zip,date,prod_id,prod_desc,unit_price,qty
Plo Koon,Bass,7380 Heather Lane,Warner,NH,03278,2020-04-01,305,Bradawl,1.99,5
Plo Koon,Bass,7380 Heather Lane,Warner,NH,03278,2020-04-01,316,Anvil,16.2,3
Plo Koon,Bass,7380 Heather Lane,Warner,NH,03278,2020-04-01,311,Hammer,8.27,8
Plo Koon,Bass,7380 Heather Lane,Warner,NH,03278,2020-04-01,309,Chisel,4.99,1
Plo Koon,Bass,7380 Heather Lane,Warner,NH,03278,2020-04-01,313,Wrench,11.0,1
Plo Koon,Bass,7380 Heather Lane,Warner,NH,03278,2020-04-01,308,Screwdriver,3.0,1
Plo Koon,Bass,7380 Heather Lane,Warner,NH,03278,2020-04-01,319,Paint,19.99,6
Plo Koon,Bass,7380 Heather Lane,Warner,NH,03278,2020-04-01,302,Nut,0.25,9
Plo Koon,Bass,7380 Heather Lane,Warner,NH,03278,2020-04-01,325,Toolbox,50.0,5
Plo Koon,Bass,7380 Heather Lane,Warner,NH,03278,2020-04-01,321,Axe,27.99,9
Plo Koon,Bass,7380 Heather Lane,Warner,NH,03278,2020-04-01,323,Hatchet,35.99,8
Plo Koon,Bass,7380 Heather Lane,Warner,NH,03278,2020-04-01,314,Mallet,12.0,4
Plo Koon,Bass,7380 Heather Lane,Warner,NH,03278,2020-04-01,315,Pliers,15.99,8
Plo Koon,Bass,7380 Heather Lane,Warner,NH,03278,2020-04-01,318,Hacksaw,19.99,1
Clone Commander Cody,Benson,8861 Lexington Court,Great Barrington,MA,01230,2020-04-01,317,Level,16.99,5
Clone Commander Cody,Benson,8861 Lexington Court,Great Barrington,MA,01230,2020-04-01,320,Saw,20.99,3
Clone Commander Cody,Benson,8861 Lexington Court,Great Barrington,MA,01230,2020-04-01,315,Pliers,15.99,8
Clone Commander Cody,Benson,8861 Lexington Court,Great Barrington,MA,01230,2020-04-01,307,Sandpaper,3.0,1
Clone Commander Cody,Benson,8861 Lexington Court,Great Barrington,MA,01230,2020-04-01,306,Clamp,2.99,1
Clone Commander Cody,Benson,8861 Lexington Court,Great Barrington,MA,01230,2020-04-01,324,Wire,37.0,1
Clone Commander Cody,Benson,8861 Lexington Court,Great Barrington,MA,01230,2020-04-01,326,Drill,69.0,6
Clone Commander Cody,Benson,8861 Lexington Court,Great Barrington,MA,01230,2020-04-01,301,Nail,0.25,9
Clone Commander Cody,Benson,8861 Lexington Court,Great Barrington,MA,01230,2020-04-01,323,Hatchet,35.99,5
Clone Commander Cody,Benson,8861 Lexington Court,Great Barrington,MA,01230,2020-04-01,329,Chainsaw,499.99,9
Clone Commander Cody,Benson,8861 Lexington Court,Great Barrington,MA,01230,2020-04-01,310,Scraper,7.99,8
Clone Commander Cody,Benson,8861 Lexington Court,Great Barrington,MA,01230,2020-04-01,327,Ladder,80.0,4
Clone Commander Cody,Benson,8861 Lexington Court,Great Barrington,MA,01230,2020-04-01,325,Toolbox,50.0,8
Clone Commander Cody,Benson,8861 Lexington Court,Great Barrington,MA,01230,2020-04-01,300,Washer,0.1,1
Snap,Jimenez,4890 4th Street,Belgrade,MO,63622,2020-04-01,302,Nut,0.25,5
Snap,Jimenez,4890 4th Street,Belgrade,MO,63622,2020-04-01,326,Drill,69.0,3
Snap,Jimenez,4890 4th Street,Belgrade,MO,63622,2020-04-01,324,Wire,37.0,8
